task,task_type,model,seed,seq_len,epochs,bsz,primary,metrics_json
20news,binary,ModernBERT-base,124,512,5,16,0.8068,"{""acc"": 0.9456983536909187, ""f1_micro"": 0.9456983536909187, ""f1_macro"": 0.8876058743033578, ""f1"": 0.8068020784128483, ""mcc"": 0.7752479571296, ""primary"": 0.8068020784128483, ""lr"": 5e-05, ""dev_primary"": 0.83333}"
20news,binary,ModernBERT-base,125,512,5,16,0.8026,"{""acc"": 0.9475570897503983, ""f1_micro"": 0.9475570897503983, ""f1_macro"": 0.8861803118191345, ""f1"": 0.8025987006496752, ""mcc"": 0.773705290798447, ""primary"": 0.8025987006496752, ""lr"": 5e-05, ""dev_primary"": 0.82226}"
re3d,ner,ConfliBERT-v2-wsd-core,123,128,5,16,0.4489,"{""f1_micro"": 0.4488977955911823, ""f1_macro"": 0.23515606590497257, ""precision"": 0.4092570036540804, ""recall"": 0.4970414201183432, ""acc"": 0.8305439330543933, ""primary"": 0.4488977955911823, ""lr"": 2e-05, ""dev_primary"": 0.42503}"
re3d,ner,ConfliBERT-v2-wsd-core,123,128,5,16,0.47937,"{""f1_micro"": 0.47937131630648333, ""f1_macro"": 0.2627522639385722, ""precision"": 0.4300822561692127, ""recall"": 0.5414201183431953, ""acc"": 0.8419551160136934, ""primary"": 0.47937131630648333, ""lr"": 3e-05, ""dev_primary"": 0.48909}"
re3d,ner,ConfliBERT-v2-wsd-core,123,128,5,16,0.56726,"{""f1_micro"": 0.5672630881378395, ""f1_macro"": 0.45301291128186805, ""precision"": 0.5138055222088835, ""recall"": 0.6331360946745562, ""acc"": 0.8647774819322936, ""primary"": 0.5672630881378395, ""lr"": 5e-05, ""dev_primary"": 0.57643}"
re3d,ner,ConfliBERT-v2-wsd-core,123,128,5,16,0.61186,"{""f1_micro"": 0.6118598382749326, ""f1_macro"": 0.48775968457999036, ""precision"": 0.5618811881188119, ""recall"": 0.6715976331360947, ""acc"": 0.8691517687333586, ""primary"": 0.6118598382749326, ""lr"": 8e-05, ""dev_primary"": 0.63284}"
re3d,ner,ConfliBERT-v2-wsd-core,124,128,5,16,0.62382,"{""f1_micro"": 0.6238159675236807, ""f1_macro"": 0.4933295872139678, ""precision"": 0.5748129675810474, ""recall"": 0.6819526627218935, ""acc"": 0.8737162419170788, ""primary"": 0.6238159675236807, ""lr"": 8e-05, ""dev_primary"": 0.62899}"
re3d,ner,ConfliBERT-v2-wsd-core,125,128,5,16,0.62092,"{""f1_micro"": 0.6209239130434783, ""f1_macro"": 0.5263246735135797, ""precision"": 0.5741206030150754, ""recall"": 0.6760355029585798, ""acc"": 0.8773297831875237, ""primary"": 0.6209239130434783, ""lr"": 8e-05, ""dev_primary"": 0.64686}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-core,123,512,5,16,0.6253,"{""eb_f1"": 0.6253012048192771, ""eb_acc"": 0.5883534136546185, ""eb_prec"": 0.8255208333333333, ""eb_rec"": 0.6948051948051948, ""f1_micro"": 0.75, ""f1_macro"": 0.6572808833678399, ""primary"": 0.6253012048192771, ""lr"": 2e-05, ""dev_primary"": 0.70984}"
20news,binary,ConfliBERT-v2-wsd,123,512,5,16,0.78876,"{""acc"": 0.944105151354222, ""f1_micro"": 0.944105151354222, ""f1_macro"": 0.878275978010866, ""f1"": 0.7887606623181134, ""mcc"": 0.7581101869750388, ""primary"": 0.7887606623181134, ""lr"": 2e-05, ""dev_primary"": 0.83183}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-core,123,512,5,16,0.63929,"{""eb_f1"": 0.6392857142857142, ""eb_acc"": 0.5952380952380951, ""eb_prec"": 0.7990196078431372, ""eb_rec"": 0.7294372294372294, ""f1_micro"": 0.7521367521367521, ""f1_macro"": 0.6377804314991956, ""primary"": 0.6392857142857142, ""lr"": 3e-05, ""dev_primary"": 0.65937}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-core,123,512,5,16,0.64573,"{""eb_f1"": 0.6457251082251082, ""eb_acc"": 0.6003787878787878, ""eb_prec"": 0.7617521367521367, ""eb_rec"": 0.75, ""f1_micro"": 0.7310924369747899, ""f1_macro"": 0.5115844155844156, ""primary"": 0.6457251082251082, ""lr"": 5e-05, ""dev_primary"": 0.65869}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-core,123,512,5,16,0.63113,"{""eb_f1"": 0.6311278195488721, ""eb_acc"": 0.5903508771929825, ""eb_prec"": 0.7344961240310078, ""eb_rec"": 0.7803030303030304, ""f1_micro"": 0.7355371900826446, ""f1_macro"": 0.5949920766748764, ""primary"": 0.6311278195488721, ""lr"": 8e-05, ""dev_primary"": 0.68619}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-core,124,512,5,16,0.56155,"{""eb_f1"": 0.5615463389656937, ""eb_acc"": 0.5161290322580645, ""eb_prec"": 0.6602564102564104, ""eb_rec"": 0.7305194805194805, ""f1_micro"": 0.6929133858267716, ""f1_macro"": 0.6002477739063105, ""primary"": 0.5615463389656937, ""lr"": 2e-05, ""dev_primary"": 0.64917}"
IndiaPoliceEvents_docs,multilabel,ConfliBERT-v2-wsd-core,125,512,5,16,0.65206,"{""eb_f1"": 0.6520562770562771, ""eb_acc"": 0.6070075757575757, ""eb_prec"": 0.8162393162393162, ""eb_rec"": 0.7196969696969697, ""f1_micro"": 0.7330316742081447, ""f1_macro"": 0.41368421052631577, ""primary"": 0.6520562770562771, ""lr"": 2e-05, ""dev_primary"": 0.6152}"
insightCrime,multilabel,ConfliBERT-v2-wsd-core,123,512,5,8,0.65108,"{""eb_f1"": 0.651082251082251, ""eb_acc"": 0.6084956709956709, ""eb_prec"": 0.7385964912280701, ""eb_rec"": 0.7103729603729604, ""f1_micro"": 0.68188302425107, ""f1_macro"": 0.6791613933115295, ""primary"": 0.651082251082251, ""lr"": 2e-05, ""dev_primary"": 0.67487}"
20news,binary,ConfliBERT-v2-wsd,123,512,5,16,0.79211,"{""acc"": 0.945432819968136, ""f1_micro"": 0.945432819968136, ""f1_macro"": 0.8803520225853988, ""f1"": 0.7921092564491654, ""mcc"": 0.7628001539981631, ""primary"": 0.7921092564491654, ""lr"": 3e-05, ""dev_primary"": 0.81786}"
insightCrime,multilabel,ConfliBERT-v2-wsd-core,123,512,5,8,0.66035,"{""eb_f1"": 0.6603485838779957, ""eb_acc"": 0.6187363834422658, ""eb_prec"": 0.74093567251462, ""eb_rec"": 0.7162004662004662, ""f1_micro"": 0.6988636363636364, ""f1_macro"": 0.6925714868016024, ""primary"": 0.6603485838779957, ""lr"": 3e-05, ""dev_primary"": 0.70021}"
insightCrime,multilabel,ConfliBERT-v2-wsd-core,123,512,5,8,0.67377,"{""eb_f1"": 0.6737704918032786, ""eb_acc"": 0.6327868852459017, ""eb_prec"": 0.7379310344827587, ""eb_rec"": 0.7284382284382284, ""f1_micro"": 0.7014084507042253, ""f1_macro"": 0.7031218004277621, ""primary"": 0.6737704918032786, ""lr"": 5e-05, ""dev_primary"": 0.71522}"
insightCrime,multilabel,ConfliBERT-v2-wsd-core,123,512,5,8,0.67432,"{""eb_f1"": 0.6743169398907104, ""eb_acc"": 0.6300546448087432, ""eb_prec"": 0.7377622377622378, ""eb_rec"": 0.7453379953379953, ""f1_micro"": 0.708507670850767, ""f1_macro"": 0.7130853903044627, ""primary"": 0.6743169398907104, ""lr"": 8e-05, ""dev_primary"": 0.71806}"
insightCrime,multilabel,ConfliBERT-v2-wsd-core,124,512,5,8,0.6682,"{""eb_f1"": 0.6681967213114755, ""eb_acc"": 0.6251366120218579, ""eb_prec"": 0.7497055359246172, ""eb_rec"": 0.7266899766899766, ""f1_micro"": 0.6998577524893315, ""f1_macro"": 0.7124450332321598, ""primary"": 0.6681967213114755, ""lr"": 8e-05, ""dev_primary"": 0.73967}"
insightCrime,multilabel,ConfliBERT-v2-wsd-core,125,512,5,8,0.67191,"{""eb_f1"": 0.671912568306011, ""eb_acc"": 0.6251366120218579, ""eb_prec"": 0.7517857142857143, ""eb_rec"": 0.7441724941724942, ""f1_micro"": 0.7094972067039106, ""f1_macro"": 0.7094041605212459, ""primary"": 0.671912568306011, ""lr"": 8e-05, ""dev_primary"": 0.719}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-core,123,256,5,16,0.86409,"{""eb_f1"": 0.8640915593705293, ""eb_acc"": 0.8290414878397712, ""eb_prec"": 0.8927038626609443, ""eb_rec"": 0.8705293276108728, ""f1_micro"": 0.8452830188679246, ""f1_macro"": 0.8192496077165411, ""primary"": 0.8640915593705293, ""lr"": 2e-05, ""dev_primary"": 0.88434}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-core,123,256,5,16,0.87124,"{""eb_f1"": 0.871244635193133, ""eb_acc"": 0.8383404864091559, ""eb_prec"": 0.9051724137931034, ""eb_rec"": 0.8726752503576538, ""f1_micro"": 0.8538899430740038, ""f1_macro"": 0.8294618808431868, ""primary"": 0.871244635193133, ""lr"": 3e-05, ""dev_primary"": 0.88549}"
20news,binary,ConfliBERT-v2-wsd,123,512,5,16,0.79878,"{""acc"": 0.9472915560276155, ""f1_micro"": 0.9472915560276155, ""f1_macro"": 0.8842287000083591, ""f1"": 0.7987835783071465, ""mcc"": 0.7707163953691188, ""primary"": 0.7987835783071465, ""lr"": 5e-05, ""dev_primary"": 0.82051}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-core,123,256,5,16,0.88984,"{""eb_f1"": 0.8898426323319026, ""eb_acc"": 0.8612303290414878, ""eb_prec"": 0.9245689655172413, ""eb_rec"": 0.8876967095851215, ""f1_micro"": 0.8761904761904762, ""f1_macro"": 0.8456296387168005, ""primary"": 0.8898426323319026, ""lr"": 5e-05, ""dev_primary"": 0.89267}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-core,123,256,5,16,0.88054,"{""eb_f1"": 0.8805436337625178, ""eb_acc"": 0.8512160228898425, ""eb_prec"": 0.9141630901287554, ""eb_rec"": 0.876967095851216, ""f1_micro"": 0.864244741873805, ""f1_macro"": 0.8231697336058983, ""primary"": 0.8805436337625178, ""lr"": 8e-05, ""dev_primary"": 0.9}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-core,124,256,5,16,0.87969,"{""eb_f1"": 0.8796852646638054, ""eb_acc"": 0.8419170243204578, ""eb_prec"": 0.8912732474964236, ""eb_rec"": 0.9048640915593705, ""f1_micro"": 0.8592321755027422, ""f1_macro"": 0.8423599592516845, ""primary"": 0.8796852646638054, ""lr"": 8e-05, ""dev_primary"": 0.90201}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-core,125,256,5,16,0.88269,"{""eb_f1"": 0.8826895565092989, ""eb_acc"": 0.8569384835479257, ""eb_prec"": 0.9202586206896551, ""eb_rec"": 0.874821173104435, ""f1_micro"": 0.8714011516314779, ""f1_macro"": 0.847243455302978, ""primary"": 0.8826895565092989, ""lr"": 8e-05, ""dev_primary"": 0.88994}"
cameo_class,multiclass,ConfliBERT-v2-wsd-core,123,256,5,16,0.80124,"{""acc"": 0.811529933481153, ""f1_micro"": 0.811529933481153, ""f1_macro"": 0.8012403669629945, ""primary"": 0.8012403669629945, ""lr"": 2e-05, ""dev_primary"": 0.93958}"
cameo_class,multiclass,ConfliBERT-v2-wsd-core,123,256,5,16,0.84157,"{""acc"": 0.8470066518847007, ""f1_micro"": 0.8470066518847007, ""f1_macro"": 0.8415697192074203, ""primary"": 0.8415697192074203, ""lr"": 3e-05, ""dev_primary"": 0.94638}"
cameo_class,multiclass,ConfliBERT-v2-wsd-core,123,256,5,16,0.86528,"{""acc"": 0.8736141906873615, ""f1_micro"": 0.8736141906873615, ""f1_macro"": 0.8652832783540081, ""primary"": 0.8652832783540081, ""lr"": 5e-05, ""dev_primary"": 0.9686}"
cameo_class,multiclass,ConfliBERT-v2-wsd-core,123,256,5,16,0.85721,"{""acc"": 0.8625277161862528, ""f1_micro"": 0.8625277161862528, ""f1_macro"": 0.8572102940490176, ""primary"": 0.8572102940490176, ""lr"": 8e-05, ""dev_primary"": 0.96913}"
cameo_class,multiclass,ConfliBERT-v2-wsd-core,124,256,5,16,0.86356,"{""acc"": 0.8713968957871396, ""f1_micro"": 0.8713968957871396, ""f1_macro"": 0.8635607870288464, ""primary"": 0.8635607870288464, ""lr"": 8e-05, ""dev_primary"": 0.9854}"
20news,binary,ConfliBERT-v2-wsd,123,512,5,16,0.79648,"{""acc"": 0.944768985661179, ""f1_micro"": 0.944768985661179, ""f1_macro"": 0.8822633251267807, ""f1"": 0.7964774951076321, ""mcc"": 0.7649386998661943, ""primary"": 0.7964774951076321, ""lr"": 8e-05, ""dev_primary"": 0.81625}"
cameo_class,multiclass,ConfliBERT-v2-wsd-core,125,256,5,16,0.8693,"{""acc"": 0.8780487804878049, ""f1_micro"": 0.8780487804878049, ""f1_macro"": 0.8693039395795059, ""primary"": 0.8693039395795059, ""lr"": 8e-05, ""dev_primary"": 0.96397}"
cameo_ner,ner,ConfliBERT-v2-wsd-core,123,128,5,16,0.39601,"{""f1_micro"": 0.39600665557404324, ""f1_macro"": 0.2691595812366245, ""precision"": 0.3901639344262295, ""recall"": 0.40202702702702703, ""acc"": 0.8503464593544026, ""primary"": 0.39600665557404324, ""lr"": 2e-05, ""dev_primary"": 0.49327}"
cameo_ner,ner,ConfliBERT-v2-wsd-core,123,128,5,16,0.43405,"{""f1_micro"": 0.4340467894474863, ""f1_macro"": 0.319460900564209, ""precision"": 0.38893844781445136, ""recall"": 0.49099099099099097, ""acc"": 0.8623457833361501, ""primary"": 0.4340467894474863, ""lr"": 3e-05, ""dev_primary"": 0.5554}"
cameo_ner,ner,ConfliBERT-v2-wsd-core,123,128,5,16,0.52659,"{""f1_micro"": 0.5265901981230449, ""f1_macro"": 0.3985129047032805, ""precision"": 0.49029126213592233, ""recall"": 0.5686936936936937, ""acc"": 0.8760351529491296, ""primary"": 0.5265901981230449, ""lr"": 5e-05, ""dev_primary"": 0.60894}"
cameo_ner,ner,ConfliBERT-v2-wsd-core,123,128,5,16,0.57294,"{""f1_micro"": 0.5729442970822282, ""f1_macro"": 0.44983054731893785, ""precision"": 0.5416248746238717, ""recall"": 0.6081081081081081, ""acc"": 0.8872739563968227, ""primary"": 0.5729442970822282, ""lr"": 8e-05, ""dev_primary"": 0.61538}"
cameo_ner,ner,ConfliBERT-v2-wsd-core,124,128,5,16,0.60791,"{""f1_micro"": 0.6079059829059829, ""f1_macro"": 0.5109630535479163, ""precision"": 0.5782520325203252, ""recall"": 0.6407657657657657, ""acc"": 0.8951326685820518, ""primary"": 0.6079059829059829, ""lr"": 8e-05, ""dev_primary"": 0.64103}"
cameo_ner,ner,ConfliBERT-v2-wsd-core,125,128,5,16,0.63781,"{""f1_micro"": 0.6378082191780821, ""f1_macro"": 0.5372086827723667, ""precision"": 0.6211312700106724, ""recall"": 0.6554054054054054, ""acc"": 0.905272942369444, ""primary"": 0.6378082191780821, ""lr"": 8e-05, ""dev_primary"": 0.69412}"
20news,binary,ConfliBERT-v2-wsd,124,512,5,16,0.76825,"{""acc"": 0.9418481147105683, ""f1_micro"": 0.9418481147105683, ""f1_macro"": 0.8675033314778267, ""f1"": 0.7682539682539683, ""mcc"": 0.7414625973657034, ""primary"": 0.7682539682539683, ""lr"": 2e-05, ""dev_primary"": 0.80524}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-core,123,128,5,16,0.65391,"{""eb_f1"": 0.6539094650205761, ""eb_acc"": 0.6436213991769546, ""eb_prec"": 0.7898338220918866, ""eb_rec"": 0.770651117589893, ""f1_micro"": 0.7963800904977375, ""f1_macro"": 0.7264268103686804, ""primary"": 0.6539094650205761, ""lr"": 2e-05, ""dev_primary"": 0.57239}"
20news,binary,ConfliBERT-v2-wsd,125,512,5,16,0.79455,"{""acc"": 0.9459638874137015, ""f1_micro"": 0.9459638874137015, ""f1_macro"": 0.8817195675665748, ""f1"": 0.7945482079757699, ""mcc"": 0.7653993440269352, ""primary"": 0.7945482079757699, ""lr"": 2e-05, ""dev_primary"": 0.81091}"
BBC_News,binary,ModernBERT-base,123,512,5,16,0.96226,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.977414603352739, ""f1"": 0.9622641509433962, ""mcc"": 0.954829206705478, ""primary"": 0.9622641509433962, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-core,123,128,5,16,0.6641,"{""eb_f1"": 0.6640961857379769, ""eb_acc"": 0.6563018242122721, ""eb_prec"": 0.7998027613412229, ""eb_rec"": 0.7769679300291545, ""f1_micro"": 0.8036322360953462, ""f1_macro"": 0.7413969316504949, ""primary"": 0.6640961857379769, ""lr"": 3e-05, ""dev_primary"": 0.60526}"
BBC_News,binary,ModernBERT-base,123,512,5,16,0.97196,"{""acc"": 0.9906832298136646, ""f1_micro"": 0.9906832298136646, ""f1_macro"": 0.9831880123218295, ""f1"": 0.9719626168224299, ""mcc"": 0.9664373110919018, ""primary"": 0.9719626168224299, ""lr"": 3e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ModernBERT-base,123,512,5,16,0.97196,"{""acc"": 0.9906832298136646, ""f1_micro"": 0.9906832298136646, ""f1_macro"": 0.9831880123218295, ""f1"": 0.9719626168224299, ""mcc"": 0.9664373110919018, ""primary"": 0.9719626168224299, ""lr"": 5e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ModernBERT-base,123,512,5,16,0.95327,"{""acc"": 0.984472049689441, ""f1_micro"": 0.984472049689441, ""f1_macro"": 0.9719800205363824, ""f1"": 0.9532710280373832, ""mcc"": 0.9440203096388264, ""primary"": 0.9532710280373832, ""lr"": 8e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ModernBERT-base,124,512,5,16,0.98113,"{""acc"": 0.9937888198757764, ""f1_micro"": 0.9937888198757764, ""f1_macro"": 0.9887073016763694, ""f1"": 0.9811320754716981, ""mcc"": 0.977414603352739, ""primary"": 0.9811320754716981, ""lr"": 5e-05, ""dev_primary"": 0.98438}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-core,123,128,5,16,0.68321,"{""eb_f1"": 0.6832067510548523, ""eb_acc"": 0.6742616033755274, ""eb_prec"": 0.8248248248248247, ""eb_rec"": 0.783284742468416, ""f1_micro"": 0.8188073394495413, ""f1_macro"": 0.7541959117743207, ""primary"": 0.6832067510548523, ""lr"": 5e-05, ""dev_primary"": 0.61887}"
BBC_News,binary,ModernBERT-base,125,512,5,16,0.98113,"{""acc"": 0.9937888198757764, ""f1_micro"": 0.9937888198757764, ""f1_macro"": 0.9887073016763694, ""f1"": 0.9811320754716981, ""mcc"": 0.977414603352739, ""primary"": 0.9811320754716981, ""lr"": 5e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd,123,512,5,16,0.96078,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.9767021199623761, ""f1"": 0.9607843137254902, ""mcc"": 0.9544538226972246, ""primary"": 0.9607843137254902, ""lr"": 2e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd,123,512,5,16,0.96296,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.9777501381978994, ""f1"": 0.9629629629629629, ""mcc"": 0.9557399202137318, ""primary"": 0.9629629629629629, ""lr"": 3e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-wsd,123,512,5,16,0.95327,"{""acc"": 0.984472049689441, ""f1_micro"": 0.984472049689441, ""f1_macro"": 0.9719800205363824, ""f1"": 0.9532710280373832, ""mcc"": 0.9440203096388264, ""primary"": 0.9532710280373832, ""lr"": 5e-05, ""dev_primary"": 0.98438}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-core,123,128,5,16,0.6734,"{""eb_f1"": 0.6734033245844271, ""eb_acc"": 0.6662292213473315, ""eb_prec"": 0.8570640176600441, ""eb_rec"": 0.749271137026239, ""f1_micro"": 0.81786133960047, ""f1_macro"": 0.7817759198871389, ""primary"": 0.6734033245844271, ""lr"": 8e-05, ""dev_primary"": 0.60497}"
BBC_News,binary,ConfliBERT-v2-wsd,123,512,5,16,0.97196,"{""acc"": 0.9906832298136646, ""f1_micro"": 0.9906832298136646, ""f1_macro"": 0.9831880123218295, ""f1"": 0.9719626168224299, ""mcc"": 0.9664373110919018, ""primary"": 0.9719626168224299, ""lr"": 8e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-wsd,124,512,5,16,0.94118,"{""acc"": 0.9813664596273292, ""f1_micro"": 0.9813664596273292, ""f1_macro"": 0.9650531799435642, ""f1"": 0.9411764705882353, ""mcc"": 0.9311373724348389, ""primary"": 0.9411764705882353, ""lr"": 2e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd,125,512,5,16,0.96226,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.977414603352739, ""f1"": 0.9622641509433962, ""mcc"": 0.954829206705478, ""primary"": 0.9622641509433962, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-core,124,128,5,16,0.67851,"{""eb_f1"": 0.6785087719298246, ""eb_acc"": 0.668859649122807, ""eb_prec"": 0.8463203463203463, ""eb_rec"": 0.7536443148688047, ""f1_micro"": 0.8126463700234192, ""f1_macro"": 0.7518507424451472, ""primary"": 0.6785087719298246, ""lr"": 5e-05, ""dev_primary"": 0.61114}"
IndiaPoliceEvents_sents,multilabel,ConfliBERT-v2-wsd-core,125,128,5,16,0.65403,"{""eb_f1"": 0.6540288379983036, ""eb_acc"": 0.6463104325699746, ""eb_prec"": 0.8130208333333334, ""eb_rec"": 0.7487852283770651, ""f1_micro"": 0.8013937282229965, ""f1_macro"": 0.7442216988846369, ""primary"": 0.6540288379983036, ""lr"": 5e-05, ""dev_primary"": 0.58811}"
20news,binary,ConfliBERT-v2-wsd-core,123,512,5,16,0.80307,"{""acc"": 0.9455655868295274, ""f1_micro"": 0.9455655868295274, ""f1_macro"": 0.8857458883067384, ""f1"": 0.803073967339097, ""mcc"": 0.7715333403132605, ""primary"": 0.803073967339097, ""lr"": 2e-05, ""dev_primary"": 0.8223}"
20news,binary,ConfliBERT-v2-wsd-core,123,512,5,16,0.80969,"{""acc"": 0.9478226234731811, ""f1_micro"": 0.9478226234731811, ""f1_macro"": 0.8897260675853814, ""f1"": 0.8096852300242131, ""mcc"": 0.7796125857354228, ""primary"": 0.8096852300242131, ""lr"": 3e-05, ""dev_primary"": 0.82517}"
20news,binary,ConfliBERT-v2-wsd-core,123,512,5,16,0.78766,"{""acc"": 0.9442379182156134, ""f1_micro"": 0.9442379182156134, ""f1_macro"": 0.8777844691422243, ""f1"": 0.7876643073811931, ""mcc"": 0.7576192792608284, ""primary"": 0.7876643073811931, ""lr"": 5e-05, ""dev_primary"": 0.81295}"
20news,binary,ConfliBERT-v2-wsd-core,123,512,5,16,0.77701,"{""acc"": 0.9443706850770048, ""f1_micro"": 0.9443706850770048, ""f1_macro"": 0.8726152555751119, ""f1"": 0.77700904736562, ""mcc"": 0.7525300843829311, ""primary"": 0.77700904736562, ""lr"": 8e-05, ""dev_primary"": 0.81973}"
20news,binary,ConfliBERT-v2-wsd-core,124,512,5,16,0.80197,"{""acc"": 0.9464949548592672, ""f1_micro"": 0.9464949548592672, ""f1_macro"": 0.885517300944425, ""f1"": 0.801965601965602, ""mcc"": 0.7715972524047342, ""primary"": 0.801965601965602, ""lr"": 3e-05, ""dev_primary"": 0.81109}"
20news,binary,ConfliBERT-v2-wsd-core,125,512,5,16,0.80749,"{""acc"": 0.94676048858205, ""f1_micro"": 0.94676048858205, ""f1_macro"": 0.8882989477992929, ""f1"": 0.8074891982717235, ""mcc"": 0.7766351147301795, ""primary"": 0.8074891982717235, ""lr"": 3e-05, ""dev_primary"": 0.81724}"
BBC_News,binary,ConfliBERT-v2-wsd-core,123,512,5,16,0.96154,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.9770655270655271, ""f1"": 0.9615384615384616, ""mcc"": 0.9543853167609762, ""primary"": 0.9615384615384616, ""lr"": 2e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd-core,123,512,5,16,0.94231,"{""acc"": 0.9813664596273292, ""f1_micro"": 0.9813664596273292, ""f1_macro"": 0.9655982905982906, ""f1"": 0.9423076923076923, ""mcc"": 0.9314464444763577, ""primary"": 0.9423076923076923, ""lr"": 3e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd-core,123,512,5,16,0.96154,"{""acc"": 0.9875776397515528, ""f1_micro"": 0.9875776397515528, ""f1_macro"": 0.9770655270655271, ""f1"": 0.9615384615384616, ""mcc"": 0.9543853167609762, ""primary"": 0.9615384615384616, ""lr"": 5e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd-core,123,512,5,16,0.95327,"{""acc"": 0.984472049689441, ""f1_micro"": 0.984472049689441, ""f1_macro"": 0.9719800205363824, ""f1"": 0.9532710280373832, ""mcc"": 0.9440203096388264, ""primary"": 0.9532710280373832, ""lr"": 8e-05, ""dev_primary"": 0.99213}"
BBC_News,binary,ConfliBERT-v2-wsd-core,124,512,5,16,0.9434,"{""acc"": 0.9813664596273292, ""f1_micro"": 0.9813664596273292, ""f1_macro"": 0.9661219050291086, ""f1"": 0.9433962264150944, ""mcc"": 0.932243810058217, ""primary"": 0.9433962264150944, ""lr"": 2e-05, ""dev_primary"": 0.98438}"
BBC_News,binary,ConfliBERT-v2-wsd-core,125,512,5,16,0.93333,"{""acc"": 0.9782608695652174, ""f1_micro"": 0.9782608695652174, ""f1_macro"": 0.9601731601731602, ""f1"": 0.9333333333333333, ""mcc"": 0.9204073165195646, ""primary"": 0.9333333333333333, ""lr"": 2e-05, ""dev_primary"": 0.99213}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-TAPT,123,256,5,16,0.88813,"{""eb_f1"": 0.8881258941344778, ""eb_acc"": 0.8562231759656652, ""eb_prec"": 0.9188218390804598, ""eb_rec"": 0.8912732474964234, ""f1_micro"": 0.8716981132075472, ""f1_macro"": 0.8355192914021337, ""primary"": 0.8881258941344778, ""lr"": 5e-05, ""dev_primary"": 0.89411}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-TAPT,124,256,5,16,0.87754,"{""eb_f1"": 0.8775393419170242, ""eb_acc"": 0.8469241773962803, ""eb_prec"": 0.8948497854077253, ""eb_rec"": 0.8891273247496423, ""f1_micro"": 0.8645640074211502, ""f1_macro"": 0.8492477785793637, ""primary"": 0.8775393419170242, ""lr"": 5e-05, ""dev_primary"": 0.90417}"
satp_relevant,multilabel,ConfliBERT-v2-wsd-TAPT,125,256,5,16,0.8774,"{""eb_f1"": 0.8773962804005722, ""eb_acc"": 0.8447782546494992, ""eb_prec"": 0.8934191702432045, ""eb_rec"": 0.8912732474964234, ""f1_micro"": 0.8613678373382625, ""f1_macro"": 0.8396002627090413, ""primary"": 0.8773962804005722, ""lr"": 5e-05, ""dev_primary"": 0.89856}"
insightCrime,multilabel,ConfliBERT-v2-wsd-TAPT,123,512,5,8,0.6795,"{""eb_f1"": 0.6794956140350877, ""eb_acc"": 0.6337719298245613, ""eb_prec"": 0.747953216374269, ""eb_rec"": 0.743006993006993, ""f1_micro"": 0.7050561797752809, ""f1_macro"": 0.7063945496329375, ""primary"": 0.6794956140350877, ""lr"": 5e-05, ""dev_primary"": 0.72139}"
